UID,UAge,USex,URace,UIdeo,UStance,AIFam,AIChatFreq,AIChatComf,AIForNews,EvaAIInfoConf,TrustAIInfo,CloseToSE,CloseToSM,CloseToNA,CloseToNW,IndepEvaConf,TrustNews,FactCheckFreq,FeelMisinfo,AIStance,NID,News,PreEva,PreConf,PostEva,PostConf,Truth,PoliBias,HumanTrustBias,PerceivedImprove,AIInterMean,PerceivedAIRole,AIJudge,AILackJudgeImp,GFeedback,Inconsis,InconsisComment,AIStanceLabel,AIStanceCode,UStanceLabel,UStanceCode,PreConfCode,PostConfCode,PreEvaCode,PostEvaCode,TruthCode,PerceivedImproveCode,UStanceLabel_S,AIStanceLabel_S,PostCorrect,PreCorrect,UIdeoCode,AIFamCode,AIChatFreqCode,IndepEvaConfCode,FactCheckFreqCode,AIChatComfCode,EvaAIInfoConfCode,TrustAIInfoCode,TrustNewsCode,FeelMisinfoCode,AI1Eva,AI2Eva,AI1Correctness,AI2Correctness,weight,ConvRound,ConvLength,LengthPerRound,EngagementOverall,EngagementBehavioral,EngagementCognitive,EngagementEmotional,EngagementAutonomy,EngagementSocialPresence
3006,39,Male,White,Slightly liberal,Not very strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Somewhat comfortable,Yes,Very confident,Somewhat trustworthy,A few times a day or more,A few times a week,A few times a week,A few times a week,Very confident,Mostly trust,Frequently,Once a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",13,Donald Trump's Hollywood Walk of Fame star had a drain installed due to people repeatedly urinating on it.,false,Moderately confident,false,Very confident,false,Democrat,Democrat,Quite a bit,Very meaningful,,"(nan, nan)",,,,,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Somewhat Democrat,-1,0.6,0.8,-1,-1,-1,4,Democrat,"('Democrat', 'Republican')",1,1,1,3,5,4.0,4,1.0,3.0,1.0,1,3.0,0.2,0.2,0.8,0.8,0.1,1.0,82.0,82.0,Moderate,2,2,1,2,1
3009,40,Male,Chinese,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a week,A few times a week,About once a week,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a default GPT-4o model.')",6,"Medieval Italian man Bartelomeo Colleoni's last name meant ""balls"" in Italian and his coat of arms featured testicle-inspired symbols.",false,Very confident,true,Moderately confident,true,Neutral,Republican,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Default', 'Default')","(0, 0)",Independent,0,0.8,0.6,-1,1,1,4,Independent,"('Default', 'Default')",1,0,0,3,4,3.0,3,1.0,2.0,1.0,0,3.0,1.0,1.0,1.0,1.0,0.1000000000000001,2.0,14.0,7.0,Low,1,1,1,1,1
3009,40,Male,Chinese,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a week,A few times a week,About once a week,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a default GPT-4o model.')",11,Donald Trump once suggested that people inject bleach or other disinfectants into their bodies to treat COVID-19.,true,Very confident,true,Very confident,false,Democrat,Democrat,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Default', 'Default')","(0, 0)",Independent,0,0.8,0.8,1,1,-1,4,Independent,"('Default', 'Default')",0,0,0,3,4,3.0,3,1.0,2.0,1.0,0,3.0,0.8,0.8,0.1999999999999999,0.1999999999999999,0.1000000000000002,2.0,21.0,10.5,Moderate,2,2,2,2,1
3009,40,Male,Chinese,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a week,A few times a week,About once a week,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a default GPT-4o model.')",16,"Pete Hegseth (TV presenter and former Army National Guard officer) said ""Germs are not a real thing. I can't see them, therefore they are not real.""",true,Slightly confident,false,Very confident,true,Republican,Democrat,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Default', 'Default')","(0, 0)",Independent,0,0.4,0.8,1,-1,1,4,Independent,"('Default', 'Default')",0,1,0,3,4,3.0,3,1.0,2.0,1.0,0,3.0,0.7,0.5,0.7,0.5,0.100000000000003,2.0,23.0,11.5,Moderate,2,2,2,2,1
3012,33,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a month,About once a month,Somewhat confident,Mostly trust,Frequently,Once a week,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be politically neutral.')",6,"Medieval Italian man Bartelomeo Colleoni's last name meant ""balls"" in Italian and his coat of arms featured testicle-inspired symbols.",true,Moderately confident,true,Extremely confident,true,Neutral,Republican,Very much,Extremely meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Significantly increased my comfort, especially when discussing opposing viewpoints",They were both distinct while working well to give me reasonable information on the matters.,No,,"('Politically Neutral', 'Politically Neutral')","(0, 0)",Strong Democrat,-2,0.6,1.0,1,1,1,5,Democrat,"('Neutral', 'Neutral')",1,1,2,4,6,3.0,4,2.0,2.0,1.0,1,3.0,0.8,0.8,0.8,0.8,0.1,2.0,23.0,11.5,Moderate,2,2,1,2,1
3012,33,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a month,About once a month,Somewhat confident,Mostly trust,Frequently,Once a week,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be politically neutral.')",9,"Project 2025, a proposed conservative blueprint for the next U.S. Republican presidential administration, has called to shut down the U.S. Department of Education.",true,Extremely confident,true,Extremely confident,true,Republican,Democrat,Very much,Extremely meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Significantly increased my comfort, especially when discussing opposing viewpoints",They were both distinct while working well to give me reasonable information on the matters.,No,,"('Politically Neutral', 'Politically Neutral')","(0, 0)",Strong Democrat,-2,1.0,1.0,1,1,1,5,Democrat,"('Neutral', 'Neutral')",1,1,2,4,6,3.0,4,2.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,8.0,8.0,Low,1,1,1,1,1
3012,33,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a month,About once a month,Somewhat confident,Mostly trust,Frequently,Once a week,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be politically neutral.')",14,Mike Tyson says he's willing to box Olympic DUDE with all proceeds to go to a battered women's charity.,unsure,,false,Very confident,false,Democrat,Republican,Very much,Extremely meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Significantly increased my comfort, especially when discussing opposing viewpoints",They were both distinct while working well to give me reasonable information on the matters.,No,,"('Politically Neutral', 'Politically Neutral')","(0, 0)",Strong Democrat,-2,0.0,0.8,0,-1,-1,5,Democrat,"('Neutral', 'Neutral')",1,0,2,4,6,3.0,4,2.0,2.0,1.0,1,3.0,0.0,0.1,1.0,0.9,0.1,1.0,11.0,11.0,Low,1,1,1,1,1
3015,21,Female,Other,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Very confident,Very untrustworthy,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,Very confident,Mostly trust,Frequently,A few times a month,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",2,"During jury selection for Trump's hush-money trial, the judge asked a potential juror, ""It says here that you tweeted, ahem, and I quote 'f*** that treasonous orange s***gibbon and the dead ferret on his head' —is that accurate?"" The juror responded, ""The tweet speaks for itself, your honor.""",unsure,,false,Slightly confident,false,Democrat,Republican,A little,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Strong Democrat,-2,0.0,0.4,0,-1,-1,2,Democrat,"('Democrat', 'Republican')",1,0,3,3,2,4.0,4,-2.0,3.0,-2.0,1,2.0,0.0,0.2,1.0,0.8,0.1528571424858273,2.0,22.0,11.0,Low,2,2,1,1,1
3015,21,Female,Other,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Very confident,Very untrustworthy,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,Very confident,Mostly trust,Frequently,A few times a month,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",11,Donald Trump once suggested that people inject bleach or other disinfectants into their bodies to treat COVID-19.,true,Extremely confident,true,Extremely confident,false,Democrat,Democrat,A little,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Strong Democrat,-2,1.0,1.0,1,1,-1,2,Democrat,"('Democrat', 'Republican')",0,0,3,3,2,4.0,4,-2.0,3.0,-2.0,1,2.0,1.0,0.5,0.0,0.5,0.1,1.0,20.0,20.0,Low,1,1,2,1,1
3015,21,Female,Other,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Very confident,Very untrustworthy,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,Very confident,Mostly trust,Frequently,A few times a month,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",false,Very confident,unsure,,true,Republican,Republican,A little,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Strong Democrat,-2,0.8,0.0,-1,0,1,2,Democrat,"('Democrat', 'Republican')",0,0,3,3,2,4.0,4,-2.0,3.0,-2.0,1,2.0,0.2,0.5,0.1999999999999999,0.5,0.1000000000000001,2.0,29.0,14.5,Moderate,2,2,1,2,1
3018,41,Male,White,Slightly liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Neutral,About once a day,A few times a day or more,About once a month,A few times a week,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,unsure,,true,Extremely confident,true,Neutral,Democrat,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,I don't have any other thoughts.,No,,"('Somewhat Republican', 'Strong Democrat')","(1, -2)",Strong Democrat,-2,0.0,1.0,0,1,1,3,Democrat,"('Republican', 'Democrat')",1,0,1,4,3,3.0,1,-1.0,2.0,0.0,0,4.0,1.0,1.0,1.0,1.0,0.1656693483557953,2.0,19.0,9.5,Moderate,2,2,1,2,1
3018,41,Male,White,Slightly liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Neutral,About once a day,A few times a day or more,About once a month,A few times a week,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",7,"Joe Biden referred to Egyptian President Abdel Fattah El-Sisi as ""the president of Mexico"" during remarks about the humanitarian crisis in the Gaza Strip.",unsure,,false,Extremely confident,true,Republican,Republican,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,I don't have any other thoughts.,No,,"('Somewhat Republican', 'Strong Democrat')","(1, -2)",Strong Democrat,-2,0.0,1.0,0,-1,1,3,Democrat,"('Republican', 'Democrat')",0,0,1,4,3,3.0,1,-1.0,2.0,0.0,0,4.0,0.2,0.2,0.1999999999999999,0.1999999999999999,0.1,2.0,18.0,9.0,Low,1,1,1,1,2
3018,41,Male,White,Slightly liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Neutral,About once a day,A few times a day or more,About once a month,A few times a week,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",14,Mike Tyson says he's willing to box Olympic DUDE with all proceeds to go to a battered women's charity.,unsure,,false,Very confident,false,Democrat,Republican,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,I don't have any other thoughts.,No,,"('Somewhat Republican', 'Strong Democrat')","(1, -2)",Strong Democrat,-2,0.0,0.8,0,-1,-1,3,Democrat,"('Republican', 'Democrat')",1,0,1,4,3,3.0,1,-1.0,2.0,0.0,0,4.0,0.2,0.0,0.8,1.0,0.1,2.0,15.0,7.5,Low,1,2,1,2,1
3021,26,Male,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Somewhat comfortable,Yes,Not very confident,Neutral,About once a day,About once a day,About once a day,About once a day,Somewhat confident,Mostly distrust,Frequently,Several times a week,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat democrat.')",5,"Donald Trump said Adolf Hitler ""did some good things.""",true,Moderately confident,unsure,,unsure,Democrat,Democrat,A little,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Politically Neutral', 'Somewhat Democrat')","(0, -1)",Strong Democrat,-2,0.6,0.0,1,0,0,2,Democrat,"('Neutral', 'Democrat')",1,0,2,3,5,3.0,4,1.0,1.0,0.0,-1,4.0,0.5,0.7,1.0,0.8,5.461210602444791,1.0,27.0,27.0,Moderate,2,2,2,2,1
3021,26,Male,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Somewhat comfortable,Yes,Not very confident,Neutral,About once a day,About once a day,About once a day,About once a day,Somewhat confident,Mostly distrust,Frequently,Several times a week,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat democrat.')",8,"Former U.S. President Bill Clinton reportedly once said, ""If you live long enough, you'll make mistakes"", and, ""If you learn from them, you'll be a better person. It's how you handle adversity, not how it affects you. The main thing is never quit, never quit, never quit.""",unsure,,true,Very confident,true,Democrat,Republican,A little,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Politically Neutral', 'Somewhat Democrat')","(0, -1)",Strong Democrat,-2,0.0,0.8,0,1,1,2,Democrat,"('Neutral', 'Democrat')",1,0,2,3,5,3.0,4,1.0,1.0,0.0,-1,4.0,1.0,1.0,1.0,1.0,0.2,1.0,16.0,16.0,Low,1,1,1,0,1
